STATION,DATE,DPNP,TPCP
40192,201009,-0.06,0
40192,201010,2.01,2.27
40192,201011,5.04,5.86
40192,201012,8.82,10.11
40192,201101,-9999,0.56
40192,201102,-0.76,2.1
40192,201103,0.12,2.67
40192,201104,-9999,0.02
40192,201105,-9999,-9999
40192,201106,0.28,0.38
40192,201107,-9999,0.05
40192,201108,-0.01,0
40192,201109,0.48,0.54
40192,201110,-9999,1
40192,201111,-0.36,0.46
40192,201112,-1.23,0.06
40192,201201,-9999,1.08
40192,201202,-9999,0.72
40192,201203,-9999,2.16
40192,201204,-9999,3.2
40192,201205,-9999,3.01
40192,201206,-9999,0
40192,201207,-9999,0.56
40192,201208,-9999,0
40192,201209,-9999,0.02
40192,201210,-9999,0.04
40192,201211,-9999,1.12
40192,201212,-9999,4.5
40192,201301,-1.78,1.08
40192,201302,-2.46,0.62
40192,201303,-0.65,1.25
40192,201304,-0.8,0
40192,201305,0.11,0.39
40192,201306,-0.1,0
40192,201307,0.01,0.04
40192,201308,-0.01,0
40192,201309,-0.17,0.08
40192,201310,-0.47,0.25
40192,201311,-0.92,0.46
40192,201312,-1.43,0.59
40192,201401,-2.86,0
40192,201402,-1.12,1.95
40192,201403,-1.19,0.71
40192,201404,0.22,1.02
40192,201405,1.72,2
40192,201406,-0.1,0
40192,201407,1.06,1.09
40192,201408,0.06,0.07
40192,201409,0.25,0.5
40192,201410,-0.72,0
40192,201411,-0.37,1.01
40192,201412,2.36,4.38
40192,201501,-1.55,1.31
40192,201502,-0.87,2.21
40192,201503,-1.3,0.6
40192,201504,-0.38,0.42
40192,201505,0.82,1.1
40192,201506,-0.09,0.01
40192,201507,0.75,0.78
40192,201508,-0.01,0
40192,201509,1.52,1.77
40192,201510,0.31,1.03
40192,201511,-1.33,0.05
40212,200001,-0.98,8
40212,200002,5.53,11.98
40212,200003,-1.32,4.26
40212,200004,0.14,2.6
40212,200005,1.41,2
40212,200006,0.04,0.28
40212,200007,-0.05,0
40212,200008,-0.15,0
40212,200009,-0.11,0.51
40212,200010,2.25,4.78
40212,200011,-4.64,1.61
40212,200012,-5.8,1.32
40212,200101,-1.88,7.1
40212,200102,2.87,9.32
40212,200103,-1.88,3.7
40212,200104,-0.57,1.89
40212,200105,-0.59,0
40212,200106,0.08,0.32
40212,200107,-0.05,0
40212,200108,-0.15,0
40212,200109,-0.1,0.52
40212,200110,-1.09,1.44
40212,200111,2.91,9.16
40212,200112,8,15.12
40212,200201,-2.77,5.7
40212,200202,-5.27,2.48
40212,200203,-2.52,3.69
40212,200204,-1.83,0.44
40212,200205,0.26,1.4
40212,200206,-0.26,0
40212,200207,-0.05,0
40212,200208,-0.1,0
40212,200209,-0.62,0
40212,200210,-2.14,0.03
40212,200211,-0.63,4.85
40212,200212,16.03,22.18
40212,200301,-4.45,4.02
40212,200302,-5.19,2.56
40212,200303,-2.69,3.52
40212,200304,3.92,6.19
40212,200305,0.02,1.16
40212,200306,-0.26,0
40212,200307,-0.05,0
40212,200308,0.21,0.31
40212,200309,-0.59,0.03
40212,200310,-2.08,0.09
40212,200311,-0.41,5.07
40212,200312,9.41,15.56
40212,200401,-4.3,4.17
40212,200402,3.39,11.14
40212,200403,-4.07,2.14
40212,200405,-1.14,0
40212,200406,-0.07,0.19
40212,200407,-0.05,0
40212,200408,-0.1,0
40212,200409,-9999,0
40212,200410,3.21,5.38
40212,200411,-2.49,2.99
40212,200412,6.54,12.69
40212,200502,-3.06,4.69
40212,200503,1.72,7.93
40212,200504,-0.73,1.54
40212,200505,5.26,6.4
40212,200506,0.72,0.98
40212,200507,-0.05,0
40212,200508,-0.1,0
40212,200509,-0.62,0
40212,200510,-1.22,0.95
40212,200511,-2.15,3.33
40212,200512,17.18,23.33
40212,200601,-1.51,6.96
40212,200602,-1.17,6.58
40212,200603,4.52,10.73
40212,200604,4.6,6.87
40212,200605,0,1.14
40212,200607,-0.05,0
40212,200608,-0.1,0
40212,200609,-0.62,0
40212,200610,-1.88,0.29
40212,200611,-2.27,3.21
40212,200612,0.01,6.16
40212,200701,-7.99,0.48
40212,200702,2.07,9.82
40212,200703,-5.82,0.39
40212,200704,-0.51,1.76
40212,200705,-0.51,0.63
40212,200706,-0.26,0
40212,200707,0.12,0.17
40212,200708,-0.1,0
40212,200709,-0.46,0.16
40212,200710,0.25,2.42
40212,200711,-4.78,0.7
40212,200712,-1.59,4.56
40212,200801,6.29,14.76
40212,200802,-3.28,4.47
40212,200803,-5.94,0.27
40212,200804,-2.02,0.25
40212,200805,-0.9,0.24
40212,200806,-0.26,0
40212,200807,-0.05,0
40212,200808,-0.1,0
40212,200809,-0.62,0
40212,200810,-0.78,1.39
40212,200811,-1.49,3.99
40212,200812,-1.95,4.2
40212,200901,-7.66,0.81
40212,200902,5.43,13.18
40212,200903,-1.86,4.35
40212,200904,-1.42,0.85
40212,200905,2.04,3.18
40212,200906,-0.26,0
40212,200907,-0.05,0
40212,200908,-0.1,0
40212,200909,-0.59,0.03
40212,200910,3.08,5.25
40212,200911,-3.8,1.68
40212,200912,-2.74,3.41
40212,201001,4.6,13.07
40212,201002,-1.04,6.71
40212,201003,-2.1,4.11
40212,201004,3.38,5.65
40212,201005,1.31,2.45
40212,201006,-0.26,0
40212,201007,-0.05,0
40212,201008,-0.1,0
40212,201009,-0.46,0.16
40212,201010,3.09,5.26
40212,201011,-1.79,3.69
40212,201012,5.16,11.31
40212,201101,-9999,-9999
40212,201102,-9999,-9999
40212,201104,-9999,-9999
40212,201105,-9999,-9999
40212,201106,-9999,-9999
40212,201107,-0.05,0
40212,201108,-0.1,0
40212,201109,-9999,-9999
40212,201110,-9999,-9999
40212,201111,-9999,-9999
40212,201112,-9999,-9999
40212,201201,-9999,-9999
40212,201202,-9999,-9999
40212,201203,-9999,-9999
40212,201204,-9999,2.87
40212,201205,-9999,0.31
40212,201206,-9999,0.07
40212,201207,-9999,0
40212,201208,-9999,0
40212,201209,-9999,0
40212,201210,-9999,1.44
40212,201211,-9999,13.07
40212,201212,-9999,13.54
40212,201301,-6.54,1.22
40212,201302,-7.21,0.54
40212,201303,-3.56,2.1
40212,201304,-1.24,1.1
40212,201305,-1.4,0.13
40212,201306,0.88,1.17
40212,201307,-0.01,0
40212,201308,-0.06,0
40212,201309,0.57,1.04
40212,201310,-2.19,0
40212,201311,-4.22,0.94
40212,201312,-7.57,0.52
40212,201401,-7.61,0.15
40212,201402,5.61,13.36
40212,201403,-0.69,4.97
40212,201404,-0.31,2.02
40212,201405,-1.53,0
40212,201406,-0.28,0
40212,201407,-0.01,0
40212,201408,-0.05,0.01
40212,201409,0.35,0.81
40212,201410,-0.84,1.35
40212,201411,-1.25,3.91
40212,201412,9.27,17.37
40212,201501,-7.71,0.05
40212,201502,-1.87,5.88
40212,201503,-5.45,0.21
40212,201504,-0.74,1.6
40212,201505,-1.53,0
40212,201506,-0.27,0.02
40212,201507,0.04,0.05
40212,201508,-0.06,0
40212,201509,0.3,0.76
40212,201510,-2.06,0.12
40212,201511,-3.35,1.81
40232,200001,2.12,4.68
40232,200002,2.41,4.46
40232,200004,0.37,1.25
40232,200005,0.31,0.59
40232,200006,-0.03,0.07
40232,200008,-0.06,0
40232,200009,-0.15,0.08
40232,200010,0.42,1.28
40232,200011,-1.3,0.62
40232,200109,-9999,0
40232,200110,-0.86,0
40232,200112,-9999,-9999
40232,200201,-9999,-9999
40232,200204,-0.73,0
40232,200205,-0.47,0
40232,200206,-0.09,0
40232,200207,-0.03,0
40232,200208,-0.03,0
40232,200209,-0.24,0
40232,200210,-0.76,0
40232,200211,0.06,1.76
40232,200212,3.88,5.77
40232,200301,-9999,-9999
40232,200302,-2.51,0
40232,200303,-0.82,1.34
40232,200304,0.52,1.25
40232,200307,-0.03,0
40232,200308,0.32,0.35
40232,200309,-0.24,0
40232,200310,-0.76,0
40232,200311,-0.61,1.09
40232,200312,2.13,4.02
40232,200401,-0.94,1.78
40232,200402,1.7,4.21
40232,200405,-9999,-9999
40232,200406,-0.09,0
40232,200407,-0.03,0
40232,200408,-0.03,0
40232,200409,-0.24,0
40232,200410,1.99,2.75
40232,200411,0.12,1.82
40232,200412,3.91,5.8
40232,200501,2.49,5.21
40232,200502,0.82,3.33
40232,200503,0.67,2.83
40232,200504,0.09,0.82
40232,200505,-0.02,0.45
40232,200506,0.01,0.1
40232,200507,-0.03,0
40232,200508,-0.03,0
40232,200509,-0.24,0
40232,200510,-9999,0
40232,200511,-0.89,0.81
40232,200512,5.11,7
40232,200601,-0.3,2.42
40232,200602,-1.01,1.5
40232,200603,-9999,3.12
40232,200604,-9999,2.67
40232,200605,-9999,0
40232,200606,-0.09,0
40232,200607,-0.03,0
40232,200608,-0.03,0
40232,200609,-0.24,0
40232,200610,-0.67,0.09
40232,200611,-0.99,0.71
40232,200612,-0.58,1.31
40232,200701,-2.56,0.16
40232,200702,-0.19,2.32
40232,200703,-9999,-9999
40232,200704,0.32,1.05
40232,200705,-9999,-9999
40232,200706,-0.09,0
40232,200707,-0.03,0
40232,200708,-0.03,0
40232,200709,-0.24,0
40232,200710,-0.76,0
40232,200711,-1.7,0
40232,200712,0.25,2.14
40232,200801,2.25,4.97
40232,200802,-1.04,1.47
40232,200803,-9999,-9999
40232,200804,-0.73,0
40232,200805,-0.47,0
40232,200806,-0.09,0
40232,200807,-0.03,0
40232,200808,-0.03,0
40232,200809,-0.24,0
40232,200810,-0.68,0.08
40232,200811,-1.08,0.62
40232,200812,-9999,-9999
40232,200902,2,4.51
40232,200903,1.78,3.94
40232,200904,-9999,-9999
40232,200905,-0.45,0.02
40232,200906,-0.09,0
40232,200907,-0.03,0
40232,200908,-0.03,0
40232,200909,-0.24,0
40232,200912,-9999,-9999
40232,201001,-9999,-9999
40232,201004,-9999,-9999
40232,201005,-9999,-9999
40232,201006,-0.09,0
40232,201007,-0.03,0
40232,201008,-0.03,0
40232,201009,-0.24,0
40232,201010,-9999,0
40232,201011,-9999,-9999
40232,201012,-9999,-9999
40232,201101,-9999,-9999
40232,201102,-9999,-9999
40232,201103,-9999,-9999
40232,201104,-9999,-9999
40232,201106,-9999,-9999
40232,201107,-0.03,0
40232,201108,-0.03,0
40232,201109,-0.24,0
40232,201110,-9999,-9999
40232,201111,-9999,-9999
40232,201112,-9999,-9999
40232,201201,-9999,-9999
40232,201202,-9999,-9999
40232,201203,-9999,-9999
40232,201204,-9999,-9999
40232,201206,-9999,-9999
40232,201207,-9999,0
40232,201209,-9999,0
40232,201211,-9999,3.96
40232,201212,-9999,2.7
40232,201301,-1.68,0.98
40232,201302,-2.04,0.3
40232,201303,-1.93,0.15
40232,201304,-0.32,0.46
40232,201305,-0.43,0
40232,201306,-0.02,0.07
40232,201307,0,0
40232,201308,-0.02,0
40232,201309,0.32,0.5
40232,201310,-0.62,0
40232,201311,-0.32,1.28
40232,201312,-2.15,0.26
40232,201401,-2.42,0.24
40232,201402,0.98,3.33
40232,201403,-0.82,1.26
40232,201404,0.7,1.48
40232,201405,-0.43,0
40232,201406,-0.09,0
40232,201407,0,0
40232,201408,-0.01,0.01
40232,201409,0.07,0.25
40232,201410,-0.35,0.27
40232,201411,-0.45,1.14
40232,201412,5.91,8.32
40232,201501,-2.62,0.04
40232,201502,-0.5,1.85
40232,201503,-1.68,0.4
40232,201504,-0.16,0.62
40232,201505,-0.42,0.01
40232,201506,0.41,0.5
40232,201507,0,0
40232,201508,-0.02,0
40232,201509,-0.17,0.01
40232,201510,-0.62,0
40232,201511,-0.09,1.51
40235,200001,-2.2,0.09
40235,200002,0.19,2.59
40235,200003,-2.13,0.2
40235,200004,0.61,1.6
40235,200005,-0.42,0
40235,200006,-0.07,0
40235,200007,-0.46,0
40235,200008,1.23,2
40235,200009,-0.82,0
40235,200010,0.14,0.6
40235,200011,-1.47,0
40235,200012,-1.97,0
40235,200102,-0.16,2.24
40235,200103,-2.33,0
40235,200105,-0.42,0
40235,200106,-0.07,0
40235,200107,-0.46,0
40235,200108,-0.52,0.25
40235,200109,-0.8,0.02
40235,200111,-0.65,0.82
40235,200112,-9999,0.79
40235,200201,-2.06,0.31
40235,200202,-2.52,0.13
40235,200203,-1.94,0.43
40235,200204,-0.04,0.75
40235,200205,-0.52,0
40235,200206,-0.07,0
40235,200208,-0.58,0
40235,200209,-0.19,0.47
40235,200210,-0.39,0.08
40235,200211,1.22,2.3
40235,200212,0.72,2.12
40235,200301,-2.24,0.13
40235,200302,-0.74,1.91
40235,200303,0.83,3.2
40235,200304,0.54,1.33
40235,200305,-0.08,0.44
40235,200307,-0.17,0.29
40235,200311,0.17,1.25
40235,200312,-0.19,1.21
40235,200401,-2.15,0.22
40235,200402,0.28,2.93
40235,200403,-1.56,0.81
40235,200405,-0.52,0
40235,200406,-0.07,0
40235,200407,-0.46,0
40235,200408,-0.38,0.2
40235,200409,-0.61,0.05
40235,200410,4.05,4.52
40235,200411,-0.58,0.5
40235,200412,-9999,3.17
40235,200501,3.5,5.87
40235,200502,2.49,5.14
40332,200808,-9999,0
40332,200809,-9999,0
40332,200810,-9999,0
40332,200811,-9999,1.11
40332,200812,-9999,1.42
40332,200901,-9999,0.54
40332,200902,-9999,1.19
40332,200903,-9999,0.2
40332,200904,-9999,0.75
40332,200905,-9999,0.38
40332,200906,-9999,0
40332,200907,-9999,0
40332,200908,-9999,0
40332,200909,-9999,0
40332,200910,-9999,0.01
40332,200911,-9999,0.26
40332,200912,-9999,1.21
40332,201001,-9999,1.48
40332,201002,-9999,1.81
40332,201003,-9999,0.74
40332,201004,-9999,1.74
40332,201005,-9999,0.11
40332,201006,-9999,0
40332,201007,-9999,0
40332,201008,-9999,0
40332,201009,-9999,0
40332,201011,-9999,0.44
40332,201012,-9999,2.8
40332,201101,-9999,0.14
40332,201102,-9999,0
40332,201103,-9999,2.12
40332,201104,-9999,0
40332,201106,-9999,0.13
40332,201107,-9999,0
40332,201108,-9999,0
40332,201109,-9999,0.01
40332,201110,-9999,0.62
40332,201111,-9999,0.7
40332,201112,-9999,0.11
40332,201201,-9999,0.01
40332,201202,-9999,0.36
40332,201203,-9999,1.19
40332,201204,-9999,1.32
40332,201205,-9999,0
40332,201206,-9999,0
40332,201207,-9999,0
40332,201208,-9999,0
40332,201209,-9999,0
40332,201210,-9999,0
40332,201211,-9999,0
40332,201212,-9999,2.13
40332,201301,-9999,0.92
40332,201302,-9999,0.1
40332,201303,-9999,0.08
40332,201304,-9999,0.16
40332,201305,-9999,0.04
40332,201306,-9999,0
40332,201307,-9999,0
40332,201308,-9999,0
40332,201309,-9999,0
40332,201310,-9999,0.01
40332,201311,-9999,1.2
40332,201312,-9999,0.33
40332,201401,-9999,0.08
40332,201402,-9999,0.28
40332,201403,-9999,0.82
40332,201404,-9999,0.87
40332,201405,-9999,0
40332,201406,-9999,0
40332,201407,-9999,0
40332,201408,-9999,0
40332,201409,-9999,0
40332,201410,-9999,0
40332,201411,-9999,0.56
40332,201412,-9999,1.6
40332,201501,-9999,0.88
40332,201502,-9999,0.79
40332,201503,-9999,0.6
40332,201504,-9999,0.09
40332,201505,-9999,1.02
40332,201506,-9999,0
40332,201507,-9999,0.69
40332,201508,-9999,0
40332,201509,-9999,0
40332,201510,-9999,0.24
40332,201511,-9999,1.26
40343,200001,0.86,5.58
40343,200002,7.08,11.34
40343,200003,-1.08,3.28
40343,200004,-0.08,2.55
40343,200005,0.48,1.24
40343,200006,0.13,0.37
40343,200007,-0.05,0
40343,200008,-0.1,0.06
40343,200009,-0.22,0.51
40343,200010,2.28,3.49
40343,200011,-2.81,0.44
40343,200012,-3.42,0.25
40343,200101,-0.04,4.68
40343,200102,0.87,5.13
40343,200103,-3.33,1.03
40343,200104,2.56,5.19
40343,200105,-0.76,0
40343,200106,-0.24,0
40343,200107,0.21,0.26
40343,200108,-0.16,0
40343,200109,-0.73,0
40343,200110,-0.45,0.76
40343,200111,1.22,4.47
40343,200112,3.83,7.5
40343,200201,-2.62,2.35
40343,200202,-3.83,0.89
40343,200203,-1.69,3.26
40343,200204,-1.36,0.78
40343,200205,-0.05,1.01
40343,200206,-0.42,0
40343,200207,-0.06,0.04
40343,200208,-0.11,0
40343,200209,-0.67,0
40343,200210,-0.9,0.52
40343,200211,3.13,5.92
40343,200212,2.44,5.59
40343,200301,-4.67,0.3
40343,200302,-1.26,3.46
40343,200303,-1.83,3.12
40343,200304,3.98,6.12
40343,200305,1.29,2.35
40343,200306,-0.42,0
40343,200307,0.14,0.24
40343,200308,0.1,0.21
40343,200309,-0.51,0.16
40343,200310,-1.42,0
40343,200311,-0.89,1.9
40343,200312,3.9,7.05
40343,200401,-2.56,2.41
40343,200402,1.01,5.73
40343,200404,-1.88,0.26
40343,200405,-1.06,0
40343,200406,-0.42,0
40343,200407,-0.1,0
40343,200408,-0.11,0
40343,200410,2.83,4.25
40343,200411,-0.9,1.89
40343,200412,0.85,4
40343,200501,3.99,8.96
40343,200502,-2.68,2.04
40343,200503,1.82,6.77
40343,200504,0.11,2.25
40343,200505,3.08,4.14
40343,200506,-0.42,0
40343,200507,-0.1,0
40343,200508,-0.08,0.03
40343,200509,-0.51,0.16
40343,200510,-0.88,0.54
40343,200511,-2.38,0.41
40343,200512,-0.37,2.78
40343,200601,4.13,9.1
40343,200602,-2.48,2.24
40343,200603,3.53,8.48
40343,200604,0.15,2.29
40343,200605,-0.44,0.62
40343,200607,-0.07,0.03
40343,200608,-0.11,0
40343,200609,-0.67,0
40343,200610,-0.97,0.45
40343,200611,-2.33,0.46
40343,200612,0.27,3.42
40343,200701,-3.89,1.08
40343,200702,0.05,4.77
40343,200703,-9999,1.63
40343,200704,0.31,2.45
40343,200705,-0.98,0.08
40343,200706,-0.42,0
40343,200707,-0.1,0
40343,200708,-0.07,0.04
40343,200709,0.17,0.84
40343,200710,-0.29,1.13
40343,200711,-2.17,0.62
40343,200712,2.12,5.27
40343,200801,1.6,6.57
40343,200802,1.58,6.3
40343,200803,-4.41,0.54
40343,200804,-2.14,0
40343,200805,-0.13,0.93
40343,200806,-0.42,0
40343,200807,0.03,0.13
40343,200808,-0.11,0
40343,200809,-0.67,0
40343,200810,-1.11,0.31
40343,200811,0.72,3.51
40343,200812,0.12,3.27
40343,200901,-1.99,2.98
40343,200902,1.63,6.35
40343,200903,-2.97,1.98
40343,200904,-0.99,1.15
40343,200905,-0.28,0.78
40343,200906,0.78,1.2
40343,200907,-0.1,0
40343,200908,-0.11,0
40343,200909,-0.67,0
40343,200910,2.38,3.8
40343,200911,-2.57,0.22
40343,200912,2.57,5.72
40343,201001,0.88,5.85
40343,201002,1.26,5.98
40343,201003,-2.03,2.92
40343,201004,3.47,5.61
40343,201005,-0.56,0.5
40343,201006,-0.42,0
40343,201007,-0.1,0
40343,201008,-0.11,0
40343,201009,-0.64,0.03
40343,201010,0.8,2.22
40343,201011,1.86,4.65
40343,201012,10.48,13.63
40343,201101,-9999,1.88
40343,201102,-9999,4.67
40343,201103,-9999,7.78
40343,201104,-9999,0.72
40343,201105,0.98,2.04
40343,201106,0.55,0.97
40343,201107,-9999,0.99
40343,201108,-9999,0.33
40343,201109,-9999,0.02
40343,201110,-9999,2.2
40343,201111,-9999,1.69
40343,201112,-9999,0
40343,201201,-9999,4.38
40343,201202,-9999,1.55
40343,201203,-9999,2.98
40343,201204,-9999,4.97
40343,201205,-9999,0.07
40343,201207,-9999,-9999
40343,201208,-9999,0
40343,201209,-9999,0
40343,201210,-9999,1.94
40343,201211,-9999,1.46
40343,201212,-9999,6.92
40343,201301,-3.09,1.81
40343,201302,-3.46,1.37
40343,201303,-3.35,0.98
40343,201304,-2.08,0.53
40343,201305,-0.75,0.37
40343,201306,-0.4,0
40343,201307,0.13,0.24
40343,201308,-0.03,0
40343,201310,-1.44,0
40343,201311,-2.38,0.53
40343,201312,-3.4,0.59
40343,201401,-4.2,0.7
40343,201403,-3.98,0.35
40343,201405,-0.06,1.06
40343,201406,-0.4,0
40343,201407,-0.05,0.06
40343,201409,0.26,0.7
40343,201410,-1.44,0
40343,201411,-0.96,1.95
40343,201412,0.86,4.84
40343,201501,-4.82,0.08
40343,201502,-2.02,2.81
40343,201503,-4.05,0.27
40343,201504,-1.62,0.99
40343,201505,1.12,2.25
40343,201506,-0.35,0.05
40343,201507,0.51,0.62
40343,201508,-0.03,0
40343,201509,-0.28,0.15
40343,201510,1.21,2.65
40343,201511,0.3,3.21
40379,200001,4.04,8.6
40379,200002,7.6,11.78
40379,200003,-1.73,2.44
40379,200004,1.31,3.54
40379,200005,-0.02,0.68
40379,200006,0.9,1.07
40379,200007,-0.05,0
40379,200008,-0.07,0
40379,200009,0.31,0.82
40379,200010,2.08,3.27
40379,200011,-2.97,0.25
40379,200012,-3.35,0.23
40379,200101,0.88,5.44
40379,200102,1.04,5.22
40379,200103,-2.18,1.99
40379,200104,0.67,2.9
40379,200105,-0.7,0
40379,200106,-0.17,0
40379,200107,0.12,0.17
40379,200108,-0.07,0
40379,200109,-0.49,0.02
40379,200110,-0.29,0.9
40379,200111,0.22,3.44
40379,200112,3.52,7.1
40379,200201,-3.13,2.19
40379,200202,-3.62,1.13
40379,200203,-2.5,2.33
40379,200204,-0.9,0.96
40379,200205,-0.01,0.83
40379,200206,-0.21,0.1
40379,200207,-0.08,0
40379,200208,-0.05,0
40379,200209,-0.52,0
40379,200210,-1.43,0
40379,200211,1.59,4.32
40379,200212,2.66,6.07
40379,200301,-4.82,0.5
40379,200302,-2.05,2.7
40379,200303,-3.34,1.49
40379,200304,1.78,3.64
40379,200305,1.01,1.85
40379,200306,-0.31,0
40379,200307,-0.06,0.02
40379,200308,0.33,0.38
40379,200309,-0.52,0
40379,200310,-1.42,0.01
40379,200311,-1.46,1.27
40379,200312,1.97,5.38
40379,200401,-3.11,2.21
40379,200402,1.06,5.81
40379,200403,-3.87,0.96
40379,200404,-1.67,0.19
40379,200405,-0.6,0.24
40379,200406,-0.31,0
40379,200407,-0.08,0
40379,200408,-0.05,0
40379,200409,-0.2,0.32
40379,200410,3.9,5.33
40379,200411,-1.16,1.57
40379,200412,2.73,6.14
40379,200501,0.12,5.44
40379,200502,0.41,5.16
40379,200503,0.04,4.87
40379,200504,-0.78,1.08
40379,200505,4.03,4.87
40379,200506,-0.25,0.06
40379,200507,-0.08,0
40379,200508,-0.02,0.03
40379,200509,-0.05,0.47
40379,200510,-0.87,0.56
40379,200511,-2.31,0.42
40379,200512,3.73,7.14
40379,200601,1.16,6.48
40379,200602,-2.38,2.37
40379,200603,2.67,7.5
40379,200604,8.22,10.08
40379,200605,0.12,0.96
40379,200606,-0.31,0
40379,200607,-0.08,0
40379,200608,-0.05,0
40379,200609,-0.52,0
40379,200610,-0.88,0.55
40379,200611,-1.96,0.77
40379,200612,0.25,3.66
40379,200701,-4.33,0.99
40379,200702,0.1,4.85
40379,200703,-3.31,1.52
40379,200704,-1.11,0.75
40379,200705,-0.84,0
40379,200706,-0.31,0
40379,200707,-0.08,0
40379,200708,0.06,0.11
40379,200709,-0.46,0.06
40379,200710,-1,0.43
40379,200711,-2.54,0.19
40379,200712,0.16,3.57
40379,200801,2.15,7.47
40379,200802,-0.03,4.72
40379,200803,-4.24,0.59
40379,200804,-1.83,0.03
40379,200805,0.37,1.21
40379,200806,-0.31,0
40379,200807,-0.07,0.01
40379,200808,-0.05,0
40379,200809,-0.52,0
40379,200810,-0.82,0.61
40379,200811,0,2.73
40379,200812,0.04,3.45
40379,200901,-2.25,3.07
40379,200902,0.84,5.59
40379,200903,-2.82,2.01
40379,200904,-0.75,1.11
40379,200905,-0.07,0.77
40379,200906,0.89,1.2
40379,200907,-0.08,0
40379,200908,0.08,0.13
40379,200909,-0.48,0.04
40379,200910,0.9,2.33
40379,200911,-2.42,0.31
40379,200912,1.42,4.83
40379,201001,1.12,6.44
40379,201002,0.44,5.19
40379,201003,-2.31,2.52
40379,201004,2.59,4.45
40379,201005,-0.24,0.6
40379,201006,-0.31,0
40379,201007,-0.08,0
40379,201008,-0.05,0
40379,201009,-0.52,0
40379,201010,2.19,3.62
40379,201011,0.99,3.72
40379,201012,9.18,12.59
40379,201101,-2.14,3.18
40379,201102,-0.08,4.67
40379,201103,4.4,9.23
40379,201104,-1.21,0.65
40379,201105,0.93,1.77
40379,201106,1.32,1.63
40379,201107,0.27,0.35
40379,201108,-0.05,0
40379,201109,-0.49,0.03
40379,201110,0.26,1.69
40379,201111,-1.36,1.37
40379,201112,-3.41,0
40379,201201,-9999,4.63
40379,201202,-9999,1.32
40379,201203,-9999,4.92
40379,201204,-9999,3.73
40379,201205,-9999,0
40379,201206,-9999,0.07
40379,201207,-9999,0
40379,201208,-9999,0.02
40379,201209,-9999,0
40379,201210,-9999,0.68
40379,201211,-9999,5
40379,201212,-9999,5.76
40379,201301,-3.89,1.33
40379,201302,-3.64,1
40379,201303,-3.26,1
40379,201304,-1.59,0.38
40379,201305,-0.74,0.25
40379,201306,-0.31,0
40379,201307,-0.06,0.01
40379,201308,-0.03,0.02
40379,201309,-0.34,0.04
40379,201310,-1.15,0.34
40379,201311,-2.08,0.54
40379,201312,-3.57,0.67
40379,201401,-4.25,0.97
40379,201402,-1.22,3.42
40379,201403,-3.52,0.74
40379,201404,0.35,2.31
40379,201405,-0.85,0.14
40379,201406,-0.31,0
40379,201407,0.02,0.09
40379,201408,-0.05,0
40379,201409,0.46,0.84
40379,201410,-1.5,0
40379,201411,-0.41,2.21
40379,201412,-0.02,4.22
40379,201501,-5,0.22
40379,201502,-1.91,2.73
40379,201503,-4.24,0.02
40379,201504,-0.19,1.78
40379,201505,-0.17,0.82
40379,201506,-0.14,0.17
40379,201507,-0.02,0.05
40379,201508,-0.05,0
40379,201509,-0.27,0.11
40379,201510,-1.15,0.34
40379,201511,1.43,4.05
40383,200001,5.05,11.18
40383,200002,10.08,15.16
40383,200003,-2.85,2.77
40383,200004,-0.7,2.01
40383,200005,1.35,2.19
40383,200006,0.31,0.59
40383,200007,-0.14,0
40383,200008,-0.17,0
40383,200009,-0.01,0.72
40383,200010,1.89,4.21
40383,200011,-4.91,0.79
40383,200012,-4.59,0.82
40383,200101,-1.67,4.46
40383,200102,1.1,6.18
40383,200103,-2.76,2.86
40383,200104,0.69,3.4
40383,200105,-0.84,0
40383,200106,-0.14,0.14
40383,200107,-0.14,0
40383,200108,-0.17,0
40383,200109,-0.28,0.45
40383,200110,-1.67,0.65
40383,200111,-0.73,4.97
40383,200112,4.05,9.46
40383,200201,-0.93,5.75
40383,200202,-2.63,3.65
40383,200203,0.23,6.39
40383,200204,-1.79,0.71
40383,200205,1.12,2.42
40383,200206,-0.37,0
40383,200207,-0.14,0
40383,200208,-0.14,0
40383,200209,-0.77,0
40383,200210,-1.93,0
40383,200211,-2.04,2.85
40383,200212,6.4,11.75
40383,200301,-9999,2.23
40383,200302,-9999,2.51
40383,200303,-9999,3.89
40383,200304,4.59,7.09
40383,200305,-9999,1.46
40383,200306,-9999,0
40383,200307,-9999,0
40383,200308,-9999,0.47
40383,200309,-0.77,0
40383,200310,-9999,0
40383,200311,-9999,3.16
40383,200312,2.37,7.72
